Country,Year,Item,Area harvested,Production,Yield,Avg_Temperature,Avg_CO2_Emissions,Avg_Sea_Level_Rise,Avg_Precipitation,Avg_Humidity,Avg_Wind_Speed
Uganda,2004,Crops Primary,11609924,49400062.93,2488342,20.0339617,415.2009117,0.628016684,47.01756507,29.68506679,27.24785803
Uganda,2005,Crops Primary,11663777,48851945.04,2512815,15.28581136,405.9600732,-0.188024482,23.51926188,66.44506595,22.34345742
Uganda,2006,Crops Primary,11808160,47929202.25,2504713,22.17103879,410.28201,-0.678304276,25.44306733,39.5578695,15.39300623
Uganda,2007,Crops Primary,12088833,48667159.69,2455167,10.59230031,430.8710069,-0.620748189,32.74418902,40.00777072,10.3976345
Uganda,2008,Crops Primary,9487374,34231040.72,2390943,16.40739519,402.9101915,-0.214920301,37.65178671,59.65901499,20.3148375
Uganda,2009,Crops Primary,9328056,36735767.5,2387378,16.55201489,384.1974007,0.076479963,36.1688695,71.06106415,14.94305912
Uganda,2010,Crops Primary,9684381,37672786.31,2386108,14.42607834,411.9134584,0.544995766,73.06670462,27.11587881,34.69521247
Uganda,2011,Crops Primary,10092315,37858722.99,2371131,20.97908655,430.3864121,0.122338845,51.7480174,63.78265386,24.56011591
Uganda,2012,Crops Primary,10753749,38188713.14,2337083,20.73402297,438.2715359,-0.076259587,81.20652581,19.75209345,24.74143221
Uganda,2013,Crops Primary,10872948,40163750.23,2328977,13.939714,349.8433294,-0.198873633,42.29899103,49.96956174,32.99862893
Uganda,2014,Crops Primary,10925172,41001429.15,2355609,9.353790034,404.4136534,-0.847754828,16.92078638,35.35066356,28.76187334
Uganda,2015,Crops Primary,11003942,42819396.8,2366312,17.86958997,412.6054639,-0.026328432,51.37491102,36.24515568,20.18654649
Uganda,2016,Crops Primary,10051751,38513866.09,2378097,12.96640634,387.5998281,-0.197395057,69.77826128,34.26640646,25.3717333
Uganda,2017,Crops Primary,11340086,42279667.96,2385556,21.55622393,394.8426769,0.285026259,65.63130397,32.03586301,16.50574538
Uganda,2018,Crops Primary,11549355,44123256.19,2413305,12.27101904,412.6102811,-0.676175294,8.763993843,89.54994535,1.955935183
Uganda,2021,Crops Primary,14317742,62415071.05,2204617,10.7573272,431.6204843,-0.00832049,65.32621276,10.53503606,10.58275066
Uganda,2022,Crops Primary,13758128,54493640.96,2452630,0.965606389,439.6340197,-1.206440756,38.44219954,46.60759467,26.60842755
Ukraine,2000,Crops Primary,31712401,129932163.7,3588225.92,17.05102765,368.5931722,0.114294653,93.85050697,35.35779704,11.01486933
Ukraine,2002,Crops Primary,34769650,153809557.1,3834677.54,14.87820288,368.5062093,-0.120891587,36.12802766,59.26438271,25.88615698
Ukraine,2003,Crops Primary,31146494,136877736.2,4232039.74,12.3058233,411.6415835,-0.595831733,94.3861229,34.25003248,25.87854585
Ukraine,2004,Crops Primary,35633500,175886541.7,4735414.06,18.64087958,412.6917544,0.391975078,68.35937221,50.49041892,22.15507686
Ukraine,2006,Crops Primary,34958326,173186117.5,5117802.63,18.93023709,245.5107933,-0.212690014,55.756023,9.389992527,5.843766004
Ukraine,2007,Crops Primary,32869628,149598260.4,4921859.35,14.98735689,444.8991075,-0.960087392,14.78063404,53.37715427,1.825444859
Ukraine,2009,Crops Primary,36321008,174368288.9,5748006.67,20.43026215,405.2412287,-0.242770612,85.87640153,41.19929652,43.89365131
Ukraine,2010,Crops Primary,35413046,167195170.2,5655201,14.11877607,415.9026004,0.916774403,51.04451655,53.70274713,26.282551
Ukraine,2011,Crops Primary,37192584,227583064.5,6417787.85,16.47719653,404.443406,0.437277527,77.17633201,67.73032886,23.04210308
Ukraine,2012,Crops Primary,36272426,204534099.3,6682471.43,20.95732644,344.4206858,-0.473393125,84.59227031,11.09088647,26.3593724
Ukraine,2013,Crops Primary,37871694,222991074.2,6962239.34,12.33475353,400.00122,0.07293881,84.556852,68.31928491,14.26254709
Ukraine,2014,Crops Primary,35778464,235765655.1,6727845.29,16.41884548,434.5806146,0.076780337,31.53745245,40.06010257,40.61230284
Ukraine,2015,Crops Primary,35855520,211111483,7186824.29,22.12443023,462.2723872,0.763308166,57.09078887,92.58844749,31.98722727
Ukraine,2016,Crops Primary,35074564,232520457,7182280.33,10.74347985,407.1042306,-0.350991046,55.8337377,69.32929742,42.53123497
Ukraine,2017,Crops Primary,35743232,225954633.6,7009190.57,18.77642534,541.7261671,0.705817109,75.55605063,46.20943709,37.9341176
Ukraine,2018,Crops Primary,35849731,243209723.2,7441533,19.60237001,394.5996609,0.16902216,49.82919271,37.29595384,27.66242434
Ukraine,2020,Crops Primary,36372956,217184855,6737978.67,13.57824475,394.2623017,0.191211965,43.90117043,53.98134996,10.3472452
Ukraine,2021,Crops Primary,37593975.71,265553193,7146594.66,14.88268666,429.6010686,1.011365655,16.85954228,60.34830896,32.75258254
United Arab Emirates,2000,Crops Primary,454517,6263741.42,8845007,19.36875411,415.4841935,0.467124785,61.65354113,47.07726677,34.35056782
United Arab Emirates,2001,Crops Primary,398273,2779786.78,8593846,10.51915816,448.2334814,-0.293830501,46.82576295,64.27292372,32.09322815
United Arab Emirates,2002,Crops Primary,398915,2554166.64,8482049,12.12312222,352.8514779,0.344478598,4.526913821,30.69964423,21.84719283
United Arab Emirates,2003,Crops Primary,393030,2171617.12,7169655,26.75728447,377.3458437,0.214497599,47.91964135,98.96498167,41.52631002
United Arab Emirates,2004,Crops Primary,399817,2551348.8,8275132,16.87327227,420.6973662,2.096667951,87.16665611,89.16329723,28.53441813
United Arab Emirates,2005,Crops Primary,408209,2477627.27,6662785,15.86689309,431.4530106,-0.042046461,50.77148212,63.37493759,19.1846237
United Arab Emirates,2006,Crops Primary,390345,2054434.02,7071549,14.42106545,288.2854461,2.33128499,71.4767668,34.76862329,24.57458305
United Arab Emirates,2007,Crops Primary,389190,1977358.98,7402985,15.16754432,430.4246056,-0.050510534,49.81791157,61.92510487,24.88424302
United Arab Emirates,2008,Crops Primary,393387,2180749.91,7713800,16.91500797,405.5521662,-0.108123101,11.97651057,64.41679257,24.60544771
United Arab Emirates,2011,Crops Primary,104617,942441.1,6309592,16.30788306,367.7994168,0.476590819,49.57141753,98.40334594,17.72538378
United Arab Emirates,2013,Crops Primary,81019,887579.61,6421568,16.41667457,377.7689955,-0.593471347,82.32115369,52.62103314,18.44570808
United Arab Emirates,2014,Crops Primary,93666,1181114.26,6959148,15.53322863,394.9143342,-0.121368272,51.46348093,63.92598687,12.12337184
United Arab Emirates,2015,Crops Primary,89115,1266572.29,8479363,16.63853221,375.3899199,0.224892396,18.64729706,59.23606393,10.04860932
United Arab Emirates,2016,Crops Primary,89653,1265237.81,8834355,11.60002835,378.7339536,-0.294788034,72.92662727,40.15782317,28.66565781
United Arab Emirates,2017,Crops Primary,92506,1291915.3,8996845,7.139772449,418.1292767,-0.0082462,45.60328615,42.74239199,31.66581912
United Arab Emirates,2018,Crops Primary,91448,1305330.07,9311064,24.26113288,392.6437264,0.132426553,17.75853404,60.42476616,16.93832246
United Arab Emirates,2019,Crops Primary,96926,1439719.52,10431124,13.65866751,398.7075526,-0.165657385,36.85176502,64.1567154,30.60607351
United Arab Emirates,2021,Crops Primary,99575,1577145.6,10468484,14.16358699,383.0703401,-0.320225099,66.84118702,43.72085112,21.30184956
United Arab Emirates,2022,Crops Primary,100362,1602971.27,10412752,13.15036908,378.6393547,-0.027973563,47.61562408,28.84941742,13.49024014
United States of America,2000,Crops Primary,162461847,1116919718,16985838,13.50418332,354.3904669,-0.484336288,10.68607122,35.82337264,31.52732364
United States of America,2001,Crops Primary,155887790,1050638770,16000460,20.59768857,403.0291034,-0.489247112,70.12808267,38.63026211,25.18179278
United States of America,2002,Crops Primary,152310253,1004058852,15872354,20.55915834,384.6233097,-0.473106348,76.97812582,74.45045151,38.31753926
United States of America,2003,Crops Primary,160208785,1093990806,16320984,17.57379606,342.6103138,-0.582807416,86.1978427,28.08530269,7.541851513
United States of America,2005,Crops Primary,158669025,1117397406,16155407,23.90781089,447.0828707,-0.645377155,81.18239996,9.069338899,3.429089066
United States of America,2007,Crops Primary,164631814,1216093536,16837441,17.09245926,380.2104932,0.585828267,59.262617,48.95284396,12.35066485
United States of America,2008,Crops Primary,165477853,1178362867,16851595,16.75273364,400.798116,0.079794498,77.30516329,31.84825415,16.5101556
United States of America,2009,Crops Primary,160429499,1236145698,17102514,19.88974159,357.9427899,-1.483722417,87.22891387,37.70602389,12.86844004
United States of America,2010,Crops Primary,161285135,1192394039,16946723,22.52765355,296.5901094,0.459742834,19.31103776,87.31716385,34.96466056
United States of America,2012,Crops Primary,166077180,1119903862,17831129,10.65041185,403.2299311,1.283237275,77.46363019,56.79677957,45.11914417
United States of America,2013,Crops Primary,163527848,1270269651,17523744,17.15422904,399.4848059,0.998868839,41.18682308,47.2659412,40.68976267
United States of America,2014,Crops Primary,164042246,1300317288,17377285,4.418529049,403.7535647,-0.573956712,81.4564011,56.77503042,20.87713666
United States of America,2015,Crops Primary,163722759,1283010468,17477534,14.82263714,392.879324,0.456466212,56.86009056,38.52469962,37.84278331
United States of America,2016,Crops Primary,166189283,1442669088,17848473,21.97349416,345.1652678,0.330540528,11.48569874,8.936073471,4.094263571
United States of America,2018,Crops Primary,158249335,1301433848,17303023,24.81635178,308.8898278,1.250583878,36.77561528,74.13539779,36.67641711
United States of America,2020,Crops Primary,154309590,1279968971,17595962,15.56280874,406.1410213,-1.899760677,57.09299843,70.25286553,18.20488095
United States of America,2021,Crops Primary,159600318,1314683721,17330749,17.21102648,341.7762178,-0.033146816,28.21306228,42.80789945,32.06823595
United States of America,2022,Crops Primary,150582110,1213597220,17148339,17.59345127,420.6510594,-0.371123782,50.46284755,30.13366751,28.69345148
Uruguay,2000,Crops Primary,1122839,5898438.33,4505073,17.27476405,350.6858501,0.285884643,68.63693413,48.99041497,39.00114566
Uruguay,2001,Crops Primary,1225246,6071107.55,4848648,13.45705012,375.1247851,-0.386867495,51.07223513,46.8319265,20.24537544
Uruguay,2002,Crops Primary,1155844,5689196.49,5115702,4.802690728,450.1983541,0.791014271,48.46305035,90.1867513,10.09731452
Uruguay,2003,Crops Primary,1206057,5994273.18,5071805,9.565759408,435.8617262,-1.078027524,59.63306754,94.06796781,48.65190246
Uruguay,2004,Crops Primary,1451095,7450260.09,5217427,16.5047024,412.1590502,0.073009637,63.68345954,81.84700731,21.89742149
Uruguay,2005,Crops Primary,1525944,7952473,5726683,23.33407859,466.231236,0.888489036,72.30379487,13.70315327,32.55646103
Uruguay,2006,Crops Primary,1549102,8156627.97,6005324,13.83849069,360.9210583,-0.989245505,52.9031064,51.26374263,19.74545253
Uruguay,2007,Crops Primary,1708969,8968035.38,6436721,11.05969876,401.7009013,0.785292969,35.88772576,66.92000455,46.0965581
Uruguay,2009,Crops Primary,2631299,11052079.06,6254174,13.55350611,335.5720574,0.351851098,91.0664548,14.8878043,30.29771159
Uruguay,2010,Crops Primary,2848590,12352274.13,6120546,20.61901086,428.6520309,-0.759689545,22.9239928,51.99106955,24.90020672
Uruguay,2014,Crops Primary,3306594,14164167,6962879,19.2186966,456.9061915,-0.734733086,36.63867365,76.56841495,38.02437093
Uruguay,2015,Crops Primary,3177818,13032278.43,7071357,11.28058895,312.3625449,-1.133302858,8.078714752,72.62918644,20.96727363
Uruguay,2016,Crops Primary,2786046,12101682.02,6635236,21.35592658,295.2857624,-0.285222839,53.1770701,85.52224878,35.87244897
Uruguay,2017,Crops Primary,2625614,12976390.32,6989051,14.33822524,477.8713257,-1.023065582,3.336651933,22.85154225,3.229518062
Uruguay,2018,Crops Primary,2491674,8862367.78,6860627,15.36364581,413.2376065,-0.089318003,70.58589375,28.75631007,6.662081168
Uruguay,2019,Crops Primary,2431099,12644933.17,7213008,15.08004761,396.7140379,0.386105967,51.52348906,3.964731106,12.43137305
Uruguay,2021,Crops Primary,2505990,12806027.95,7889044,19.82215173,403.0237665,0.108669207,53.89398652,62.13985485,17.22713346
Uruguay,2022,Crops Primary,2922525,11339334.55,7534519,16.80400268,361.3065178,-0.828560831,58.18821932,34.73677252,26.94537174
Uzbekistan,2000,Crops Primary,5519362,20130896.32,5621754,13.14678223,388.9871776,0.036479523,56.56086062,48.30594642,29.15679429
Uzbekistan,2001,Crops Primary,5258429,20706511.38,6061095,21.49036869,421.5998135,-1.113662752,45.50882898,47.98640662,33.43973394
Uzbekistan,2002,Crops Primary,5489406,23945811.37,6880370,9.8653012,382.0084717,-0.70761293,28.98065184,28.56296644,31.63817002
Uzbekistan,2003,Crops Primary,5992894,25595374.59,5834845,16.92955806,420.1670528,-2.113496664,56.22824414,13.14341548,9.354167085
Uzbekistan,2004,Crops Primary,5813875,25949094.16,5989985,19.24758174,430.2193466,0.167503832,24.45628311,76.20384099,25.19492053
Uzbekistan,2005,Crops Primary,5674192,27876153.86,6018084,15.31528372,423.7856429,0.4420166,7.659870861,5.134996137,36.04547269
Uzbekistan,2006,Crops Primary,5826230,31035575.5,6367674,15.55727227,399.9591482,0.008439442,32.47232426,13.18071073,24.92148203
Uzbekistan,2007,Crops Primary,5709705,32777499.1,6651133,20.62729818,392.4788764,1.855192238,56.42935116,57.25793186,39.94208634
Uzbekistan,2008,Crops Primary,5696383,34511514.42,7448768,18.03248342,387.0235156,-0.125216161,51.02305355,83.98741318,25.62357054
Uzbekistan,2010,Crops Primary,5968347,40223165.19,9201159,10.61676148,329.995603,-0.375845834,28.94191194,76.53880924,36.43431568
Uzbekistan,2011,Crops Primary,5823569,41879050.29,10827881,11.97094905,444.1689183,-0.446313904,5.019283058,5.931800549,36.83290079
Uzbekistan,2012,Crops Primary,5890939,45372901.3,10548992,17.74002716,404.2306154,1.21890987,95.13815396,81.75298996,16.97883406
Uzbekistan,2013,Crops Primary,5957073,48769967.4,11019917,14.24419943,397.6719127,-1.057456356,27.22634353,49.15373753,33.42589238
Uzbekistan,2015,Crops Primary,6092839,55705479.64,11160629,15.22354746,351.7758213,0.666120658,68.02463018,59.34415369,8.336786051
Uzbekistan,2016,Crops Primary,6156410,59306016.99,11710169,20.79584955,405.8759592,0.313777728,75.049841,32.53163211,21.68802834
Uzbekistan,2017,Crops Primary,5900153,54096415.29,11419688,15.89241991,359.5298877,-0.181563691,78.96083593,41.27804464,24.40839976
Uzbekistan,2019,Crops Primary,5669300,53584692.73,11343049,13.79199326,373.236064,-0.14346988,2.678334035,2.124405082,49.48252615
Uzbekistan,2021,Crops Primary,5561072,55211396.84,11840617,8.494221305,382.4584139,0.447213802,31.07798378,22.89603218,24.6414369
Uzbekistan,2022,Crops Primary,5680790,58834027.3,11988018,14.94178349,416.6137321,0.656224364,27.05306665,63.60825728,27.92271445
Vanuatu,2001,Crops Primary,93037,414769.7,1127305,18.18425124,406.0904385,-2.242503148,43.62323535,47.22509318,3.629732313
Vanuatu,2002,Crops Primary,94060,375360.85,1127595,10.84640401,406.1717689,0.410453262,73.85114497,36.25044019,29.34694582
Vanuatu,2003,Crops Primary,95166,381632.89,1129816,6.158664344,415.8722278,-0.204148445,78.33255065,38.1841465,21.12573446
Vanuatu,2004,Crops Primary,93962,401102.13,1136680,13.69799848,384.9412509,0.139347238,24.8996004,41.43999101,9.945042691
Vanuatu,2006,Crops Primary,118162,406223.91,1120859,16.87633929,434.0254819,0.226735016,28.36368188,32.99228917,9.733911284
Vanuatu,2007,Crops Primary,117671,411566.2,1095743,19.8908831,446.9653381,-1.132187121,99.67670614,1.310801931,26.38267929
Vanuatu,2008,Crops Primary,117890,415046.57,1105168,8.308698546,426.7344083,-2.019617215,87.3750402,40.55774138,18.46258365
Vanuatu,2009,Crops Primary,118155,417832.74,1101508,18.68966283,384.1738135,-0.353114699,68.7183731,75.20280018,0.735867352
Vanuatu,2010,Crops Primary,119506,552071.51,1104034,15.32308071,399.3402432,0.501555183,32.34463497,69.88883998,25.87898378
Vanuatu,2011,Crops Primary,119344,529391.52,1090940,19.6920559,366.2715314,-0.253659137,1.124084784,20.66521555,42.82966742
Vanuatu,2012,Crops Primary,116885,530593.26,1091130,15.18818597,394.1198422,-0.146752005,33.05792149,39.22072347,17.26374179
Vanuatu,2013,Crops Primary,117581,571628.07,1083566,13.46101752,394.4052686,-0.405991857,81.41858703,26.62290401,29.65200208
Vanuatu,2014,Crops Primary,117091,675654.23,1086713,17.67986166,402.8045602,0.729514584,57.9177982,29.52818677,35.4293814
Vanuatu,2015,Crops Primary,116814,631746.38,1077512,10.7838648,394.8597473,-0.265111772,58.35212109,58.05380786,28.65520312
Vanuatu,2016,Crops Primary,117929,630632.57,1087236,18.51290204,412.4607988,-0.204066878,25.5398591,51.74418739,29.79440888
Vanuatu,2017,Crops Primary,116036,541803.49,1079289,9.547437686,436.7265317,-0.221465598,53.165185,8.358721104,32.82571145
Vanuatu,2018,Crops Primary,113462,544548.99,1082276,17.06479455,512.2246583,0.704829305,12.70089276,22.12877099,22.19386348
Vanuatu,2019,Crops Primary,115071,547842.84,1069402,14.34834852,374.6013375,1.265766268,77.20283921,61.45588301,31.60510652
Vanuatu,2020,Crops Primary,114192,547791.08,1065565,15.80586891,360.5435775,-0.349342994,89.16682133,61.23144078,25.96774779
Vanuatu,2021,Crops Primary,113664,549164.45,1075114,4.069525293,445.6804417,-1.414338884,37.69362756,55.28394727,22.25357269
Vanuatu,2022,Crops Primary,115980,550790.56,1072934,17.46250805,475.2065546,-1.14286751,9.710455762,0.863572768,27.60106635
Yemen,2000,Crops Primary,1745199,4618818.49,3583945,21.83141929,261.7394544,-2.123724256,16.03049224,11.20173365,15.97115844
Yemen,2001,Crops Primary,1838319,4828989.42,3669613,13.65382587,391.7007012,0.331967713,26.23217109,4.176998888,7.113540282
Yemen,2002,Crops Primary,1715227,4626208.58,3666603,18.63290433,472.2024098,0.433681879,11.25114782,31.05798188,19.65626322
Yemen,2003,Crops Primary,1598619,4414313.4,3683770,13.17463503,398.2106596,-0.618638533,58.77600563,30.74384693,26.58027119
Yemen,2005,Crops Primary,2029780,4701408.2,3661386,12.21881343,350.8480659,0.136797563,26.0599628,65.78748076,17.6246585
Yemen,2006,Crops Primary,2223741,5522728.13,3882459,9.668043476,334.5807849,0.255758707,97.50707255,46.68296601,10.69884223
Yemen,2007,Crops Primary,2532649,6351560.04,4004113,15.94519904,429.02391,0.406966553,59.53363581,37.11774639,20.62646373
Yemen,2008,Crops Primary,2047884,5873843.07,3983222,22.56846244,438.1441226,1.390065897,8.397554861,15.71983906,21.03179553
Yemen,2010,Crops Primary,2582477,7049679.18,4131662,20.18067583,396.9529197,0.017850614,73.85202756,3.52379645,3.169190208
Yemen,2011,Crops Primary,2293624,6192205.03,4022506,20.28506371,381.8993292,-0.596123756,74.60542462,23.59472123,36.52970376
Yemen,2012,Crops Primary,2434579,6720052.7,4088545,23.75254519,378.4451441,-0.114050489,92.4787736,91.08552701,35.4577563
