"Country","Year","Item","Value"
"Philippines",2005,"Economic Contribution",14520.54601
"Philippines",2005,"Investment in Assets",1402.122717
"Philippines",2005,"Loans to Agriculture",2439.044758
"Philippines",2005,"Development Aid",55.299529
"Philippines",2005,"Foreign Investment",0.18
"Philippines",2006,"Economic Contribution",17056.02565
"Philippines",2006,"Investment in Assets",1695.392892
"Philippines",2006,"Loans to Agriculture",2773.456912
"Philippines",2006,"Development Aid",44.488646
"Philippines",2006,"Foreign Investment",0.06
"Philippines",2007,"Economic Contribution",21223.48611
"Philippines",2007,"Investment in Assets",2145.651832
"Philippines",2007,"Loans to Agriculture",3136.121729
"Philippines",2007,"Development Aid",65.313818
"Philippines",2007,"Foreign Investment",3.71
"Philippines",2008,"Economic Contribution",26364.76677
"Philippines",2008,"Investment in Assets",2713.237656
"Philippines",2008,"Loans to Agriculture",7761.62876
"Philippines",2008,"Development Aid",117.18443
"Philippines",2008,"Foreign Investment",0.67
"Philippines",2009,"Economic Contribution",25587.10464
"Philippines",2009,"Investment in Assets",2639.57765
"Philippines",2009,"Loans to Agriculture",7636.730097
"Philippines",2009,"Development Aid",81.57694
"Philippines",2009,"Foreign Investment",0.17
"Philippines",2010,"Economic Contribution",28648.35782
"Philippines",2010,"Investment in Assets",3099.110803
"Philippines",2010,"Loans to Agriculture",7796.859656
"Philippines",2010,"Development Aid",140.681769
"Philippines",2010,"Foreign Investment",2.37
"Philippines",2011,"Economic Contribution",33014.57004
"Philippines",2011,"Investment in Assets",3553.93666
"Philippines",2011,"Loans to Agriculture",5280.365524
"Philippines",2011,"Development Aid",103.129196
"Philippines",2011,"Foreign Investment",3.972
"Philippines",2012,"Economic Contribution",34300.60878
"Philippines",2012,"Investment in Assets",3831.946665
"Philippines",2012,"Loans to Agriculture",4893.224529
"Philippines",2012,"Development Aid",112.696575
"Philippines",2012,"Foreign Investment",9.473
"Philippines",2013,"Economic Contribution",35412.40683
"Philippines",2013,"Investment in Assets",4064.435771
"Philippines",2013,"Loans to Agriculture",5100.197426
"Philippines",2013,"Development Aid",104.504036
"Philippines",2013,"Foreign Investment",16.751
"Philippines",2014,"Economic Contribution",36506.23454
"Philippines",2014,"Investment in Assets",4383.425651
"Philippines",2014,"Loans to Agriculture",4845.985481
"Philippines",2014,"Development Aid",87.37903
"Philippines",2014,"Foreign Investment",4.562
"Philippines",2015,"Economic Contribution",33698.31768
"Philippines",2015,"Investment in Assets",4220.557746
"Philippines",2015,"Loans to Agriculture",4473.094478
"Philippines",2015,"Development Aid",108.271249
"Philippines",2015,"Foreign Investment",0.414
"Philippines",2016,"Economic Contribution",32516.28574
"Philippines",2016,"Investment in Assets",4401.449487
"Philippines",2016,"Loans to Agriculture",4976.598051
"Philippines",2016,"Development Aid",89.949935
"Philippines",2016,"Foreign Investment",0.249
"Philippines",2017,"Economic Contribution",33449.0429
"Philippines",2017,"Investment in Assets",4677.140516
"Philippines",2017,"Loans to Agriculture",4105.176368
"Philippines",2017,"Development Aid",136.250483
"Philippines",2017,"Foreign Investment",20.0278
"Philippines",2018,"Economic Contribution",33470.72987
"Philippines",2018,"Investment in Assets",4937.897397
"Philippines",2018,"Loans to Agriculture",4488.911741
"Philippines",2018,"Development Aid",210.100873
"Philippines",2018,"Foreign Investment",0.85576
"Philippines",2019,"Economic Contribution",33237.04426
"Philippines",2019,"Investment in Assets",5046.374382
"Philippines",2019,"Loans to Agriculture",5196.581453
"Philippines",2019,"Development Aid",186.9694
"Philippines",2019,"Foreign Investment",0.37662
"Philippines",2020,"Economic Contribution",36845.47932
"Philippines",2020,"Investment in Assets",4930.027176
"Philippines",2020,"Loans to Agriculture",5167.405095
"Philippines",2020,"Development Aid",644.09498
"Philippines",2020,"Foreign Investment",0.01218
"Philippines",2021,"Economic Contribution",39678.42057
"Philippines",2021,"Investment in Assets",5534.001701
"Philippines",2021,"Loans to Agriculture",4948.264471
"Philippines",2021,"Development Aid",108.884049
"Philippines",2021,"Foreign Investment",0.34881
"Philippines",2022,"Economic Contribution",38603.71306
"Philippines",2022,"Investment in Assets",5674.124567
"Philippines",2022,"Loans to Agriculture",4712.114293
"Poland",2001,"Economic Contribution",6210.947996
"Poland",2001,"Investment in Assets",2072.595813
"Poland",2001,"Foreign Investment",9.21692
"Poland",2002,"Economic Contribution",5426.181159
"Poland",2002,"Investment in Assets",2075.228143
"Poland",2002,"Foreign Investment",8.846643
"Poland",2003,"Economic Contribution",5684.899366
"Poland",2003,"Investment in Assets",2249.378066
"Poland",2003,"Foreign Investment",38.373245
"Poland",2004,"Economic Contribution",8399.674654
"Poland",2004,"Investment in Assets",2430.254467
"Poland",2004,"Foreign Investment",83.067926
"Poland",2005,"Economic Contribution",8936.222821
"Poland",2005,"Investment in Assets",3159.033426
"Poland",2005,"Foreign Investment",48.127145
"Poland",2006,"Economic Contribution",9277.322298
"Poland",2006,"Investment in Assets",3626.949962
"Poland",2006,"Foreign Investment",56.451744
"Poland",2007,"Economic Contribution",13065.98746
"Poland",2007,"Investment in Assets",4602.684297
"Poland",2007,"Foreign Investment",125.327408
"Poland",2008,"Economic Contribution",13834.22861
"Poland",2008,"Investment in Assets",5855.784496
"Poland",2008,"Foreign Investment",130.414571
"Poland",2008,"Research and Development",3.74
"Poland",2009,"Economic Contribution",11252.37369
"Poland",2009,"Investment in Assets",4361.34043
"Poland",2009,"Foreign Investment",36.024025
"Poland",2009,"Research and Development",3.2
"Poland",2010,"Economic Contribution",13712.40009
"Poland",2010,"Investment in Assets",4492.421981
"Poland",2010,"Foreign Investment",-18.439293
"Poland",2010,"Research and Development",3.98
"Poland",2011,"Economic Contribution",16298.17109
"Poland",2011,"Investment in Assets",4665.443869
"Poland",2011,"Foreign Investment",105.067756
"Poland",2011,"Research and Development",10.13
"Poland",2012,"Economic Contribution",14528.60268
"Poland",2012,"Investment in Assets",4524.738667
"Poland",2012,"Foreign Investment",-7.001296
"Poland",2012,"Research and Development",27.64
"Poland",2013,"Economic Contribution",16105.40137
"Poland",2013,"Investment in Assets",4681.997712
"Poland",2013,"Foreign Investment",78.718732
"Poland",2013,"Research and Development",29.11
"Poland",2014,"Economic Contribution",15450.42201
"Poland",2014,"Investment in Assets",6331.189158
"Poland",2014,"Foreign Investment",94.974228
"Poland",2014,"Research and Development",22.19
"Poland",2015,"Economic Contribution",11346.33241
"Poland",2015,"Investment in Assets",5472.6091
"Poland",2015,"Foreign Investment",31.410001
"Poland",2015,"Research and Development",20.16
"Poland",2016,"Economic Contribution",11991.78246
"Poland",2016,"Investment in Assets",5119.987149
"Poland",2016,"Foreign Investment",67.591902
"Poland",2016,"Research and Development",19.78
"Poland",2017,"Economic Contribution",15122.77298
"Poland",2017,"Investment in Assets",4634.415241
"Poland",2017,"Foreign Investment",142.564952
"Poland",2017,"Research and Development",37.32
"Poland",2018,"Economic Contribution",13736.12733
"Poland",2018,"Investment in Assets",5235.460515
"Poland",2018,"Foreign Investment",-7.641795
"Poland",2018,"Research and Development",705.48
"Poland",2020,"Economic Contribution",15398.71231
"Poland",2020,"Investment in Assets",5424.461877
"Poland",2020,"Foreign Investment",-46.336399
"Poland",2020,"Research and Development",714.15
"Poland",2021,"Economic Contribution",15110.6316
"Poland",2021,"Investment in Assets",4928.12291
"Poland",2021,"Foreign Investment",15.665795
"Poland",2021,"Research and Development",749.69
"Poland",2022,"Economic Contribution",14663.19955
"Poland",2022,"Investment in Assets",4992.083792
"Poland",2022,"Foreign Investment",151.286813
"Portugal",2001,"Economic Contribution",3597.245662
"Portugal",2001,"Investment in Assets",895.80317
"Portugal",2001,"Foreign Investment",12.676397
"Portugal",2002,"Economic Contribution",3653.090124
"Portugal",2002,"Investment in Assets",1047.408832
"Portugal",2002,"Foreign Investment",6.110771
"Portugal",2003,"Economic Contribution",4370.62491
"Portugal",2003,"Investment in Assets",1178.751384
"Portugal",2003,"Foreign Investment",4.526914
"Portugal",2005,"Economic Contribution",4541.922847
"Portugal",2005,"Investment in Assets",1222.172064
"Portugal",2005,"Foreign Investment",33.499975
"Portugal",2007,"Economic Contribution",4799.140477
"Portugal",2007,"Investment in Assets",1370.400506
"Portugal",2007,"Foreign Investment",73.049855
"Portugal",2008,"Economic Contribution",5152.04378
"Portugal",2008,"Investment in Assets",1554.744863
"Portugal",2008,"Foreign Investment",128.424214
"Portugal",2009,"Economic Contribution",4753.421635
"Portugal",2009,"Investment in Assets",1225.7889
"Portugal",2011,"Economic Contribution",4489.62037
"Portugal",2011,"Investment in Assets",1309.453146
"Portugal",2012,"Economic Contribution",4160.625237
"Portugal",2012,"Investment in Assets",1135.610004
"Portugal",2013,"Economic Contribution",4743.533752
"Portugal",2013,"Investment in Assets",1213.658443
"Portugal",2013,"Foreign Investment",-0.53
"Portugal",2015,"Economic Contribution",4184.483447
"Portugal",2015,"Investment in Assets",1232.919593
"Portugal",2017,"Economic Contribution",4639.370137
"Portugal",2017,"Investment in Assets",1304.152526
"Portugal",2018,"Economic Contribution",4934.779029
"Portugal",2018,"Investment in Assets",1362.996286
"Portugal",2019,"Economic Contribution",5012.243373
"Portugal",2019,"Investment in Assets",1316.020649
"Portugal",2020,"Economic Contribution",4979.014448
"Portugal",2020,"Investment in Assets",1407.673324
"Portugal",2022,"Economic Contribution",4777.769074
"Portugal",2022,"Investment in Assets",1634.109606
"Qatar",2001,"Economic Contribution",65.934066
"Qatar",2001,"Loans to Agriculture",1.565934
"Qatar",2002,"Economic Contribution",49.725275
"Qatar",2002,"Loans to Agriculture",4.78022
"Qatar",2003,"Economic Contribution",55.21978
"Qatar",2004,"Economic Contribution",57.692308
"Qatar",2005,"Economic Contribution",59.340659
"Qatar",2006,"Economic Contribution",74.175824
"Qatar",2007,"Economic Contribution",87.637363
"Qatar",2008,"Economic Contribution",143.681319
"Qatar",2009,"Economic Contribution",120.604396
"Qatar",2012,"Economic Contribution",175.990549
"Qatar",2013,"Economic Contribution",190.824154
"Qatar",2015,"Economic Contribution",260.916297
"Qatar",2016,"Economic Contribution",278.993401
"Qatar",2017,"Economic Contribution",345.946722
"Qatar",2018,"Economic Contribution",400.142563
"Qatar",2019,"Economic Contribution",458.574663
"Qatar",2020,"Economic Contribution",489.194062
"Qatar",2021,"Economic Contribution",536.032165
"Qatar",2022,"Economic Contribution",604.760095
"Romania",2001,"Economic Contribution",5311.796106
"Romania",2001,"Investment in Assets",293.075292
"Romania",2002,"Economic Contribution",5224.950938
"Romania",2002,"Investment in Assets",333.076895
"Romania",2003,"Economic Contribution",6887.274462
"Romania",2003,"Investment in Assets",474.54718
"Romania",2003,"Foreign Investment",-7.912789
"Romania",2004,"Economic Contribution",9525.78705
"Romania",2004,"Investment in Assets",756.421439
"Romania",2004,"Foreign Investment",30.946217
"Romania",2005,"Economic Contribution",8354.940896
"Romania",2005,"Investment in Assets",805.037479
"Romania",2005,"Foreign Investment",27.239715
"Romania",2006,"Economic Contribution",9543.23925
"Romania",2006,"Investment in Assets",1579.717454
"Romania",2006,"Foreign Investment",84.481917
"Romania",2008,"Economic Contribution",13506.03944
"Romania",2008,"Investment in Assets",2720.518224
"Romania",2008,"Foreign Investment",227.04801
"Romania",2010,"Economic Contribution",8804.65087
"Romania",2010,"Investment in Assets",2462.601089
"Romania",2010,"Foreign Investment",62.247945
"Romania",2011,"Economic Contribution",11462.83687
"Romania",2011,"Investment in Assets",2188.113155
"Romania",2011,"Foreign Investment",168.20624
"Romania",2012,"Economic Contribution",8133.354478
"Romania",2012,"Investment in Assets",1999.394499
"Romania",2012,"Foreign Investment",106.643505
"Romania",2013,"Economic Contribution",10457.38325
"Romania",2013,"Investment in Assets",3489.931138
"Romania",2013,"Foreign Investment",-2.656219
"Romania",2015,"Economic Contribution",7873.071482
"Romania",2015,"Investment in Assets",2061.779146
"Romania",2015,"Foreign Investment",145.345612
"Romania",2017,"Economic Contribution",9328.112951
"Romania",2017,"Investment in Assets",2611.504445
"Romania",2017,"Foreign Investment",134.431378
"Romania",2018,"Economic Contribution",11106.30579
"Romania",2018,"Investment in Assets",1684.055189
"Romania",2018,"Foreign Investment",250.362553
"Romania",2019,"Economic Contribution",11095.19399
"Romania",2019,"Investment in Assets",2377.389878
"Romania",2019,"Foreign Investment",219.417067
"Romania",2020,"Economic Contribution",10504.07341
"Romania",2020,"Investment in Assets",2489.943626
"Romania",2020,"Foreign Investment",19.417343
"Romania",2021,"Economic Contribution",12356.91137
"Romania",2021,"Investment in Assets",3377.247675
"Romania",2021,"Foreign Investment",67.416209
"Romania",2022,"Economic Contribution",12882.63176
"Romania",2022,"Investment in Assets",3633.299607
"Romania",2022,"Foreign Investment",123.206659
"Rwanda",2002,"Economic Contribution",593.22806
"Rwanda",2002,"Investment in Assets",23.118136
"Rwanda",2002,"Loans to Agriculture",3.135696
"Rwanda",2002,"Development Aid",8.880881
"Rwanda",2003,"Economic Contribution",706.772951
"Rwanda",2003,"Investment in Assets",27.778161
"Rwanda",2003,"Loans to Agriculture",4.42663
"Rwanda",2003,"Development Aid",9.755832
"Rwanda",2004,"Economic Contribution",805.265955
"Rwanda",2004,"Investment in Assets",32.837803
"Rwanda",2004,"Loans to Agriculture",8.439187
"Rwanda",2004,"Development Aid",18.377047
"Rwanda",2005,"Economic Contribution",991.354527
"Rwanda",2005,"Investment in Assets",42.250995
"Rwanda",2005,"Loans to Agriculture",9.665432
"Rwanda",2005,"Development Aid",19.018343
"Rwanda",2006,"Economic Contribution",996.899943
"Rwanda",2006,"Investment in Assets",44.633075
"Rwanda",2006,"Loans to Agriculture",14.932972
"Rwanda",2006,"Development Aid",31.213511
"Rwanda",2007,"Economic Contribution",1060.416305
"Rwanda",2007,"Investment in Assets",49.251562
"Rwanda",2007,"Loans to Agriculture",18.738818
"Rwanda",2007,"Development Aid",33.473523
"Rwanda",2008,"Economic Contribution",1283.718989
"Rwanda",2008,"Investment in Assets",62.822747
"Rwanda",2008,"Loans to Agriculture",19.146187
"Rwanda",2008,"Development Aid",51.303905
"Rwanda",2008,"Foreign Investment",1.855895
"Rwanda",2009,"Economic Contribution",1439.427905
"Rwanda",2009,"Investment in Assets",71.936653
"Rwanda",2009,"Loans to Agriculture",19.433894
"Rwanda",2009,"Development Aid",44.927602
"Rwanda",2009,"Foreign Investment",2.865527
"Rwanda",2010,"Economic Contribution",1488.516541
"Rwanda",2010,"Investment in Assets",76.858614
"Rwanda",2010,"Loans to Agriculture",23.197779
"Rwanda",2010,"Development Aid",115.577817
"Rwanda",2010,"Foreign Investment",6.939526
"Rwanda",2012,"Economic Contribution",1896.482521
"Rwanda",2012,"Investment in Assets",105.417606
"Rwanda",2012,"Loans to Agriculture",38.91341
"Rwanda",2012,"Development Aid",82.127495
"Rwanda",2012,"Foreign Investment",10.667736
"Rwanda",2014,"Economic Contribution",2035.603351
"Rwanda",2014,"Investment in Assets",117.634516
"Rwanda",2014,"Loans to Agriculture",39.806487
"Rwanda",2014,"Development Aid",77.889723
"Rwanda",2014,"Foreign Investment",8.70552
"Rwanda",2015,"Economic Contribution",2045.840393
"Rwanda",2015,"Investment in Assets",123.202656
"Rwanda",2015,"Development Aid",180.53782
"Rwanda",2015,"Foreign Investment",17.293393
"Rwanda",2016,"Economic Contribution",2187.356839
"Rwanda",2016,"Investment in Assets",134.598866
"Rwanda",2016,"Loans to Agriculture",38.493827
"Rwanda",2016,"Development Aid",116.329447
"Rwanda",2016,"Foreign Investment",5.528011
"Rwanda",2017,"Economic Contribution",2437.672822
"Rwanda",2017,"Investment in Assets",151.771844
"Rwanda",2017,"Development Aid",212.3201
"Rwanda",2017,"Foreign Investment",15.534311
"Rwanda",2018,"Economic Contribution",2373.726208
"Rwanda",2018,"Investment in Assets",153.41433
"Rwanda",2018,"Loans to Agriculture",28.575019
"Rwanda",2018,"Development Aid",204.2224
